//DATASET,
//created,Tue, 07 Jul 2026 14:23:59 GMT

//TRACE,Waveform,Input 1
//SampledBand
#Time,Amplitude
#(ns),(a.u.)
0.32470588235294,0.000613240143646069
0.325294117647058,0.000649706304006689
0.325882352941175,0.000702024389917113
0.326470588235293,0.00076865936514618
0.327058823529411,0.000847293762839529
0.327647058823528,0.00093514384696866
0.328235294117646,0.00102910764782606
0.328823529411764,0.00112586656967635
0.329411764705881,0.00122223910036479
0.329999999999999,0.00131558281076203
0.330588235294117,0.00140347543651631
0.331176470588234,0.00148355917479049
0.331764705882352,0.00155312726197487
0.33235294117647,0.00160845594303289
0.332941176470587,0.00164534334931004
0.333529411764705,0.001660416834058
0.334117647058822,0.0016516901187357
0.33470588235294,0.0016183250763062
0.335294117647058,0.00156000511804414
0.335882352941175,0.00147798165654803
0.336470588235293,0.00137536697616953
0.337058823529411,0.00125565005709972
0.337647058823528,0.00112362507607622
0.338235294117646,0.000984333674952566
0.338823529411764,0.000842545518033211
0.339411764705881,0.000702883120152924
0.339999999999999,0.000569654530548548
0.340588235294117,0.000447352025535506
0.341176470588234,0.000340051346289513
0.341764705882352,0.000250446164567465
0.34235294117647,0.000179252359751926
0.342941176470587,0.000126727766489454
0.343529411764705,9.3738645099165E-05
0.344117647058822,8.13590859544289E-05
0.34470588235294,9.08088605382149E-05
0.345294117647058,0.00012205259105685
0.345882352941175,0.000172739867058718
0.346470588235293,0.000239984056656248
0.347058823529411,0.000320793002013675
0.347647058823528,0.000411506206158783
0.348235294117646,0.00050819172888432
0.348823529411764,0.000606744178447915
0.349411764705881,0.000702626806942494
0.349999999999999,0.000791991373940668
0.350588235294117,0.000872297016857658
0.351176470588234,0.000942859710474579
0.351764705882352,0.00100404455838222
0.352352941176469,0.0010560001416188
0.352941176470587,0.00109899928219583
0.353529411764705,0.00113390241535477
0.354117647058822,0.00116152932879583
0.35470588235294,0.00118261141617854
0.355294117647058,0.00119801559486243
0.355882352941175,0.0012086413202847
0.356470588235293,0.00121545412029501
0.357058823529411,0.00121896156245664
0.357647058823528,0.00121967377177157
0.358235294117646,0.00121830675383623
0.358823529411764,0.00121578690626648
0.359411764705881,0.00121192228901672
0.359999999999999,0.00120525277239371
0.360588235294117,0.00119382030346436
0.361176470588234,0.00117578692823443
0.361764705882352,0.00114979215663963
0.362352941176469,0.00111374439467443
0.362941176470587,0.00106508015423373
0.363529411764705,0.00100247942294954
0.364117647058822,0.000926082472650525
0.36470588235294,0.000837357567325646
0.365294117647058,0.000739197857175244
0.365882352941175,0.000634916006297977
0.366470588235293,0.00052883294102061
0.367058823529411,0.000425084550716734
0.367647058823528,0.000326601709513808
0.368235294117646,0.000235828453647534
0.368823529411764,0.000155939839986705
0.369411764705881,9.0242880065206E-05
